Rank,Recommended action,Status,Points achieved,Score impact,Category,Product,Have license?,Regressed,Tenant,Control ID,Notes
221,Turn on Microsoft Defender Antivirus Tamper Protection for Linux,To address,1.59 / 8,8%,Device,Microsoft Intune,No,No,Blue Yonder Nonprofit,scid_6092,Budget-constrained tenant with licenses missing and security controls deferred.
222,Enable Microsoft Defender Antivirus real-time behavior monitoring for Linux,Planned,2.97 / 5,5%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_6093,Budget-constrained tenant with licenses missing and security controls deferred.
200,Enable Microsoft Defender Antivirus cloud-delivered protection for Linux,To address,1.71 / 8,8%,Device,Microsoft Intune,No,No,Blue Yonder Nonprofit,scid_6094,Budget-constrained tenant with licenses missing and security controls deferred.
201,Update Microsoft Defender Antivirus definitions for Linux,Planned,4.17 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_6095,Budget-constrained tenant with licenses missing and security controls deferred.
66,Set 'Minimum PIN length for startup' to '6 or more characters',To address,0 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_61,Budget-constrained tenant with licenses missing and security controls deferred.
223,Enable 'Microsoft Defender for Endpoint Plug-in for WSL',To address,0.69 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_6100,Budget-constrained tenant with licenses missing and security controls deferred.
67,Enable 'Require additional authentication at startup',To address,0 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_62,Budget-constrained tenant with licenses missing and security controls deferred.
68,Disable 'Configure Offer Remote Assistance',To address,0 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_63,Budget-constrained tenant with licenses missing and security controls deferred.
69,Restrict anonymous access to named pipes and Shares,To address,0 / 8,8%,Device,Microsoft Intune,No,No,Blue Yonder Nonprofit,scid_64,Budget-constrained tenant with licenses missing and security controls deferred.
70,Disable 'Store LAN Manager hash value on next password change',Planned,3.81 / 8,8%,Device,Microsoft Intune,No,Yes,Blue Yonder Nonprofit,scid_65,Budget-constrained tenant with licenses missing and security controls deferred.
71,Disable 'Always install with elevated privileges',Planned,4.95 / 8,8%,Device,Microsoft Intune,No,No,Blue Yonder Nonprofit,scid_66,Budget-constrained tenant with licenses missing and security controls deferred.
72,Disable 'Autoplay for non-volume devices',To address,1.38 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_67,Budget-constrained tenant with licenses missing and security controls deferred.
73,Disable 'Anonymous enumeration of SAM accounts',To address,1.47 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_68,Budget-constrained tenant with licenses missing and security controls deferred.
74,Disable 'Autoplay' for all drives,To address,1.5 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_69,Budget-constrained tenant with licenses missing and security controls deferred.
75,Set default behavior for 'AutoRun' to 'Enabled: Do not execute any autorun commands',To address,0 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_70,Budget-constrained tenant with licenses missing and security controls deferred.
76,Enable 'Limit local account use of blank passwords to console logon only',To address,1.4 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_71,Budget-constrained tenant with licenses missing and security controls deferred.
77,Set LAN Manager authentication level to 'Send NTLMv2 response only. Refuse LM & NTLM',To address,0 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_72,Budget-constrained tenant with licenses missing and security controls deferred.
78,Disable 'Allow Basic authentication' for WinRM Client,To address,0 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_73,Budget-constrained tenant with licenses missing and security controls deferred.
79,Disable 'Allow Basic authentication' for WinRM Service,Planned,5.21 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_74,Budget-constrained tenant with licenses missing and security controls deferred.
80,Disable Flash on Adobe Reader DC,To address,0.15 / 5,5%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_75,Budget-constrained tenant with licenses missing and security controls deferred.
81,Disable JavaScript on Adobe Reader DC,Planned,2.8 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_76,Budget-constrained tenant with licenses missing and security controls deferred.
82,Disable Flash on Adobe Acrobat Pro XI,Planned,2.67 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_77,Budget-constrained tenant with licenses missing and security controls deferred.
83,Disable JavaScript on Adobe Acrobat Pro XI,Planned,1.96 / 5,5%,Device,Microsoft Intune,No,Yes,Blue Yonder Nonprofit,scid_78,Budget-constrained tenant with licenses missing and security controls deferred.
84,Disable running or installing downloaded software with invalid signature,To address,0.25 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_79,Budget-constrained tenant with licenses missing and security controls deferred.
85,Block Flash activation in Office documents,To address,0 / 5,5%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_80,Budget-constrained tenant with licenses missing and security controls deferred.
86,Set IPv6 source routing to highest protection,To address,0 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_81,Budget-constrained tenant with licenses missing and security controls deferred.
87,Disable IP source routing,Planned,2.61 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_82,Budget-constrained tenant with licenses missing and security controls deferred.
88,Enable Explorer Data Execution Prevention (DEP),Planned,2.11 / 5,5%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_83,Budget-constrained tenant with licenses missing and security controls deferred.
90,Block outdated ActiveX controls for Internet Explorer,Planned,2.55 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_85,Budget-constrained tenant with licenses missing and security controls deferred.
91,Disable Solicited Remote Assistance,Planned,4.06 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_87,Budget-constrained tenant with licenses missing and security controls deferred.
92,Disable Anonymous enumeration of shares,Planned,3.17 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_88,Budget-constrained tenant with licenses missing and security controls deferred.
92,Enable scanning of removable drives during a full scan,To address,1.97 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_89,Budget-constrained tenant with licenses missing and security controls deferred.
422,Enable 'Local Machine Zone Lockdown Security',To address,0.23 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_9,Budget-constrained tenant with licenses missing and security controls deferred.
93,Enable Microsoft Defender Antivirus email scanning,To address,0 / 9,9%,Device,Exchange Online,Yes,No,Blue Yonder Nonprofit,scid_90,Budget-constrained tenant with licenses missing and security controls deferred.
94,Enable Microsoft Defender Antivirus real-time behavior monitoring,To address,0.01 / 5,5%,Device,Microsoft Intune,No,No,Blue Yonder Nonprofit,scid_91,Budget-constrained tenant with licenses missing and security controls deferred.
95,Enable Microsoft Defender Antivirus scanning of downloaded files and attachments,To address,2.45 / 10,10%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_92,Budget-constrained tenant with licenses missing and security controls deferred.
96,Disable the local storage of passwords and credentials,To address,1.36 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_93,Budget-constrained tenant with licenses missing and security controls deferred.
97,Disable sending unencrypted password to third-party SMB servers,To address,0 / 5,5%,Device,Microsoft Intune,No,No,Blue Yonder Nonprofit,scid_94,Budget-constrained tenant with licenses missing and security controls deferred.
98,Enable 'Microsoft network client: Digitally sign communications (always)',Planned,1.77 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_95,Budget-constrained tenant with licenses missing and security controls deferred.
429,Enable 'Network Protection',To address,0.16 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_96,Budget-constrained tenant with licenses missing and security controls deferred.
159,Disable JavaScript on Adobe DC,To address,0.99 / 5,5%,Device,Microsoft Intune,No,No,Blue Yonder Nonprofit,scid_97,Budget-constrained tenant with licenses missing and security controls deferred.
160,Disable JavaScript on Adobe Reader 2017,To address,0.27 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_98,Budget-constrained tenant with licenses missing and security controls deferred.
161,Disable JavaScript on Adobe Acrobat 2017,To address,0.32 / 5,5%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_99,Budget-constrained tenant with licenses missing and security controls deferred.
20,Ensure 'Self service password reset enabled' is set to 'All',To address,0.11 / 1,1%,Identity,Microsoft Entra ID,Yes,No,Blue Yonder Nonprofit,SelfServicePasswordReset,Budget-constrained tenant with licenses missing and security controls deferred.
58,Enable Microsoft Entra ID Identity Protection sign-in risk policies,To address,0.53 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Blue Yonder Nonprofit,SigninRiskPolicy,Budget-constrained tenant with licenses missing and security controls deferred.
10,Block OneDrive for Business sync from unmanaged devices,Planned,1.77 / 3,3%,Apps,SharePoint Online,Yes,No,Blue Yonder Nonprofit,spo_block_onedrive_sync_unmanaged_devices,Budget-constrained tenant with licenses missing and security controls deferred.
10,Ensure SharePoint external sharing is managed through domain whitelist/blacklists,Planned,2.4 / 3,3%,Apps,SharePoint Online,Yes,No,Blue Yonder Nonprofit,spo_external_sharing_managed,Budget-constrained tenant with licenses missing and security controls deferred.
10,Ensure that SharePoint guest users cannot share items they don't own,Planned,1.76 / 3,3%,Identity,SharePoint Online,Yes,No,Blue Yonder Nonprofit,spo_external_users_sharing,Budget-constrained tenant with licenses missing and security controls deferred.
128,Sign out inactive users in SharePoint Online,Planned,0.43 / 1,1%,Identity,SharePoint Online,Yes,Yes,Blue Yonder Nonprofit,spo_idle_session_timeout,Budget-constrained tenant with licenses missing and security controls deferred.
128,Ensure modern authentication for SharePoint applications is required,To address,0.19 / 1,1%,Identity,SharePoint Online,Yes,No,Blue Yonder Nonprofit,spo_legacy_auth,Budget-constrained tenant with licenses missing and security controls deferred.
10,Ensure that Sways cannot be shared with people outside of your organization,To address,0 / 3,3%,Apps,SWAY,Yes,Yes,Blue Yonder Nonprofit,sway_block_sharing_with_outside_users,Budget-constrained tenant with licenses missing and security controls deferred.
59,Enable Microsoft Entra ID Identity Protection user risk policies,To address,0 / 7,7%,Identity,Microsoft Entra ID,No,No,Blue Yonder Nonprofit,UserRiskPolicy,Budget-constrained tenant with licenses missing and security controls deferred.
