Rank,Recommended action,Status,Points achieved,Score impact,Category,Product,Have license?,Regressed,Tenant,Control ID,Notes
220,Enable Microsoft Defender Antivirus real-time behavior monitoring in macOS,Planned,2.91 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_5093,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
193,Enable Microsoft Defender Antivirus cloud-delivered protection in macOS,Completed,6.69 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_5094,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
194,Update Microsoft Defender Antivirus definitions in macOS,Planned,4.35 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_5095,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
58,Disable merging of local Microsoft Defender Firewall connection rules with group policy firewall rules for the Public profile,Planned,3.27 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_51,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
59,Enable 'Apply UAC restrictions to local accounts on network logons',Planned,2.62 / 5,5%,Device,Microsoft Intune,Yes,Yes,A. Datum Legal,scid_52,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
60,Disable SMBv1 client driver,Planned,3.83 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_53,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
61,Disable SMBv1 server,Planned,3.15 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_54,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
174,Disable 'Network access: Let Everyone permissions apply to anonymous users',Completed,4.13 / 5,5%,Device,Microsoft Intune,No,No,A. Datum Legal,scid_55,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
62,Disable 'WDigest Authentication',Planned,3.63 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_57,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
63,Disable 'Installation and configuration of Network Bridge on your DNS domain network',Planned,3.14 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_58,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
64,Enable 'Require domain users to elevate when setting a network's location',Planned,1.17 / 2,2%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_59,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
65,Prohibit use of Internet Connection Sharing on your DNS domain network,Planned,3.68 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_60,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
195,Fix Microsoft Defender for Endpoint sensor data collection for Linux,Planned,5.89 / 10,10%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_6001,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
196,Fix Microsoft Defender for Endpoint impaired communications for Linux,Planned,6.77 / 10,10%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_6002,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
197,Unrestricted Access Accounts for Linux,To address,1.34 / 6,6%,Device,Microsoft Intune,Yes,Yes,A. Datum Legal,scid_6014,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
198,Turn on Microsoft Defender Antivirus real-time protection for Linux,To address,3.36 / 10,10%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_6090,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
199,Turn on Microsoft Defender Antivirus PUA protection in block mode for Linux,Planned,3.88 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_6091,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
221,Turn on Microsoft Defender Antivirus Tamper Protection for Linux,Planned,4.99 / 8,8%,Device,Microsoft Intune,Yes,Yes,A. Datum Legal,scid_6092,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
222,Enable Microsoft Defender Antivirus real-time behavior monitoring for Linux,Completed,4.52 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_6093,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
200,Enable Microsoft Defender Antivirus cloud-delivered protection for Linux,Planned,4.52 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_6094,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
201,Update Microsoft Defender Antivirus definitions for Linux,Planned,4.49 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_6095,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
66,Set 'Minimum PIN length for startup' to '6 or more characters',Planned,3.63 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_61,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
223,Enable 'Microsoft Defender for Endpoint Plug-in for WSL',Planned,2.33 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_6100,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
67,Enable 'Require additional authentication at startup',Planned,4.28 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_62,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
68,Disable 'Configure Offer Remote Assistance',Planned,1.71 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_63,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
69,Restrict anonymous access to named pipes and Shares,Planned,4.72 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_64,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
70,Disable 'Store LAN Manager hash value on next password change',Planned,5.89 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_65,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
71,Disable 'Always install with elevated privileges',Completed,6.79 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_66,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
72,Disable 'Autoplay for non-volume devices',Planned,2.93 / 5,5%,Device,Microsoft Intune,Yes,Yes,A. Datum Legal,scid_67,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
73,Disable 'Anonymous enumeration of SAM accounts',Planned,4.32 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_68,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
74,Disable 'Autoplay' for all drives,Planned,3.32 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_69,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
75,Set default behavior for 'AutoRun' to 'Enabled: Do not execute any autorun commands',Planned,3.53 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_70,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
76,Enable 'Limit local account use of blank passwords to console logon only',Planned,2.6 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_71,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
77,Set LAN Manager authentication level to 'Send NTLMv2 response only. Refuse LM & NTLM',To address,2.11 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_72,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
78,Disable 'Allow Basic authentication' for WinRM Client,Planned,3.18 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_73,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
79,Disable 'Allow Basic authentication' for WinRM Service,Completed,6.72 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_74,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
80,Disable Flash on Adobe Reader DC,Planned,3.64 / 5,5%,Device,Microsoft Intune,Yes,Yes,A. Datum Legal,scid_75,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
81,Disable JavaScript on Adobe Reader DC,Planned,2.91 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_76,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
82,Disable Flash on Adobe Acrobat Pro XI,To address,1.11 / 5,5%,Device,Microsoft Intune,No,No,A. Datum Legal,scid_77,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
83,Disable JavaScript on Adobe Acrobat Pro XI,To address,1.51 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_78,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
84,Disable running or installing downloaded software with invalid signature,Planned,1.86 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_79,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
85,Block Flash activation in Office documents,Planned,1.77 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_80,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
86,Set IPv6 source routing to highest protection,To address,1.45 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_81,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
87,Disable IP source routing,Planned,3.54 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_82,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
88,Enable Explorer Data Execution Prevention (DEP),Completed,4.41 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_83,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
90,Block outdated ActiveX controls for Internet Explorer,To address,0.46 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_85,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
91,Disable Solicited Remote Assistance,Planned,5.72 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_87,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
92,Disable Anonymous enumeration of shares,Completed,7.14 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_88,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
92,Enable scanning of removable drives during a full scan,Planned,4 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_89,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
422,Enable 'Local Machine Zone Lockdown Security',Planned,3.24 / 5,5%,Device,Microsoft Intune,Yes,Yes,A. Datum Legal,scid_9,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
93,Enable Microsoft Defender Antivirus email scanning,Planned,4.74 / 9,9%,Device,Exchange Online,Yes,No,A. Datum Legal,scid_90,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
94,Enable Microsoft Defender Antivirus real-time behavior monitoring,To address,1.28 / 5,5%,Device,Microsoft Intune,No,No,A. Datum Legal,scid_91,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
95,Enable Microsoft Defender Antivirus scanning of downloaded files and attachments,Planned,5.92 / 10,10%,Device,Microsoft Intune,No,No,A. Datum Legal,scid_92,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
96,Disable the local storage of passwords and credentials,Planned,3.7 / 5,5%,Device,Microsoft Intune,Yes,Yes,A. Datum Legal,scid_93,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
97,Disable sending unencrypted password to third-party SMB servers,Planned,3.55 / 5,5%,Device,Microsoft Intune,No,Yes,A. Datum Legal,scid_94,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
98,Enable 'Microsoft network client: Digitally sign communications (always)',To address,1.63 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_95,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
429,Enable 'Network Protection',Planned,4.35 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_96,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
159,Disable JavaScript on Adobe DC,To address,0.38 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_97,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
160,Disable JavaScript on Adobe Reader 2017,Planned,2.32 / 5,5%,Device,Microsoft Intune,No,No,A. Datum Legal,scid_98,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
161,Disable JavaScript on Adobe Acrobat 2017,To address,1.2 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_99,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
20,Ensure 'Self service password reset enabled' is set to 'All',To address,0.3 / 1,1%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,SelfServicePasswordReset,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
58,Enable Microsoft Entra ID Identity Protection sign-in risk policies,Planned,3.85 / 7,7%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,SigninRiskPolicy,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Block OneDrive for Business sync from unmanaged devices,Planned,1.64 / 3,3%,Apps,SharePoint Online,No,No,A. Datum Legal,spo_block_onedrive_sync_unmanaged_devices,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Ensure SharePoint external sharing is managed through domain whitelist/blacklists,Planned,1.71 / 3,3%,Apps,SharePoint Online,Yes,No,A. Datum Legal,spo_external_sharing_managed,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Ensure that SharePoint guest users cannot share items they don't own,Planned,2.44 / 3,3%,Identity,SharePoint Online,Yes,No,A. Datum Legal,spo_external_users_sharing,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Sign out inactive users in SharePoint Online,Planned,0.66 / 1,1%,Identity,SharePoint Online,Yes,No,A. Datum Legal,spo_idle_session_timeout,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Ensure modern authentication for SharePoint applications is required,Planned,0.69 / 1,1%,Identity,SharePoint Online,Yes,No,A. Datum Legal,spo_legacy_auth,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Ensure that Sways cannot be shared with people outside of your organization,Planned,1.37 / 3,3%,Apps,SWAY,Yes,Yes,A. Datum Legal,sway_block_sharing_with_outside_users,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
59,Enable Microsoft Entra ID Identity Protection user risk policies,Planned,2.93 / 7,7%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,UserRiskPolicy,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
