Rank,Recommended action,Status,Points achieved,Score impact,Category,Product,Have license?,Regressed,Tenant,Control ID,Notes
77,Set LAN Manager authentication level to 'Send NTLMv2 response only. Refuse LM & NTLM',Planned,6.43 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_72,Strong governance with a few legacy exceptions and pending collaboration controls.
78,Disable 'Allow Basic authentication' for WinRM Client,Completed,6.89 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_73,Strong governance with a few legacy exceptions and pending collaboration controls.
79,Disable 'Allow Basic authentication' for WinRM Service,Completed,7.84 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_74,Strong governance with a few legacy exceptions and pending collaboration controls.
80,Disable Flash on Adobe Reader DC,Completed,5 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_75,Strong governance with a few legacy exceptions and pending collaboration controls.
81,Disable JavaScript on Adobe Reader DC,Completed,5 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_76,Strong governance with a few legacy exceptions and pending collaboration controls.
82,Disable Flash on Adobe Acrobat Pro XI,Completed,4.42 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_77,Strong governance with a few legacy exceptions and pending collaboration controls.
83,Disable JavaScript on Adobe Acrobat Pro XI,Completed,4.11 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_78,Strong governance with a few legacy exceptions and pending collaboration controls.
84,Disable running or installing downloaded software with invalid signature,Planned,4.06 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_79,Strong governance with a few legacy exceptions and pending collaboration controls.
85,Block Flash activation in Office documents,Completed,4.24 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_80,Strong governance with a few legacy exceptions and pending collaboration controls.
86,Set IPv6 source routing to highest protection,Planned,3.96 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_81,Strong governance with a few legacy exceptions and pending collaboration controls.
87,Disable IP source routing,Completed,4.24 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_82,Strong governance with a few legacy exceptions and pending collaboration controls.
88,Enable Explorer Data Execution Prevention (DEP),Completed,4.57 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_83,Strong governance with a few legacy exceptions and pending collaboration controls.
90,Block outdated ActiveX controls for Internet Explorer,Completed,4.44 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_85,Strong governance with a few legacy exceptions and pending collaboration controls.
91,Disable Solicited Remote Assistance,Completed,7.65 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_87,Strong governance with a few legacy exceptions and pending collaboration controls.
92,Disable Anonymous enumeration of shares,Completed,6.61 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_88,Strong governance with a few legacy exceptions and pending collaboration controls.
92,Enable scanning of removable drives during a full scan,Planned,6.32 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_89,Strong governance with a few legacy exceptions and pending collaboration controls.
422,Enable 'Local Machine Zone Lockdown Security',Completed,4.14 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_9,Strong governance with a few legacy exceptions and pending collaboration controls.
93,Enable Microsoft Defender Antivirus email scanning,Completed,7.93 / 9,9%,Device,Exchange Online,Yes,No,Northwind Finance,scid_90,Strong governance with a few legacy exceptions and pending collaboration controls.
94,Enable Microsoft Defender Antivirus real-time behavior monitoring,Planned,3.82 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_91,Strong governance with a few legacy exceptions and pending collaboration controls.
95,Enable Microsoft Defender Antivirus scanning of downloaded files and attachments,Completed,8.79 / 10,10%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_92,Strong governance with a few legacy exceptions and pending collaboration controls.
96,Disable the local storage of passwords and credentials,Completed,4.68 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_93,Strong governance with a few legacy exceptions and pending collaboration controls.
97,Disable sending unencrypted password to third-party SMB servers,Completed,4.8 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_94,Strong governance with a few legacy exceptions and pending collaboration controls.
98,Enable 'Microsoft network client: Digitally sign communications (always)',Completed,4.75 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_95,Strong governance with a few legacy exceptions and pending collaboration controls.
429,Enable 'Network Protection',Completed,7.49 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_96,Strong governance with a few legacy exceptions and pending collaboration controls.
159,Disable JavaScript on Adobe DC,Completed,4.51 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_97,Strong governance with a few legacy exceptions and pending collaboration controls.
160,Disable JavaScript on Adobe Reader 2017,Planned,4 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_98,Strong governance with a few legacy exceptions and pending collaboration controls.
161,Disable JavaScript on Adobe Acrobat 2017,To address,0.54 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_99,Strong governance with a few legacy exceptions and pending collaboration controls.
20,Ensure 'Self service password reset enabled' is set to 'All',Completed,0.92 / 1,1%,Identity,Microsoft Entra ID,No,No,Northwind Finance,SelfServicePasswordReset,Strong governance with a few legacy exceptions and pending collaboration controls.
58,Enable Microsoft Entra ID Identity Protection sign-in risk policies,Completed,7 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Northwind Finance,SigninRiskPolicy,Strong governance with a few legacy exceptions and pending collaboration controls.
10,Block OneDrive for Business sync from unmanaged devices,Completed,2.86 / 3,3%,Apps,SharePoint Online,No,No,Northwind Finance,spo_block_onedrive_sync_unmanaged_devices,Strong governance with a few legacy exceptions and pending collaboration controls.
10,Ensure SharePoint external sharing is managed through domain whitelist/blacklists,Completed,2.76 / 3,3%,Apps,SharePoint Online,Yes,No,Northwind Finance,spo_external_sharing_managed,Strong governance with a few legacy exceptions and pending collaboration controls.
10,Ensure that SharePoint guest users cannot share items they don't own,Completed,2.89 / 3,3%,Identity,SharePoint Online,Yes,No,Northwind Finance,spo_external_users_sharing,Strong governance with a few legacy exceptions and pending collaboration controls.
128,Sign out inactive users in SharePoint Online,Completed,0.84 / 1,1%,Identity,SharePoint Online,Yes,No,Northwind Finance,spo_idle_session_timeout,Strong governance with a few legacy exceptions and pending collaboration controls.
128,Ensure modern authentication for SharePoint applications is required,Planned,0.81 / 1,1%,Identity,SharePoint Online,Yes,No,Northwind Finance,spo_legacy_auth,Strong governance with a few legacy exceptions and pending collaboration controls.
10,Ensure that Sways cannot be shared with people outside of your organization,Completed,2.6 / 3,3%,Apps,SWAY,Yes,No,Northwind Finance,sway_block_sharing_with_outside_users,Strong governance with a few legacy exceptions and pending collaboration controls.
59,Enable Microsoft Entra ID Identity Protection user risk policies,Completed,5.86 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Northwind Finance,UserRiskPolicy,Strong governance with a few legacy exceptions and pending collaboration controls.
